aX,aY,aZ,gX,gY,gZ
-0.288,-1.576,0.793,14.709,12.390,-138.733
-0.243,-1.568,0.851,12.207,8.179,-124.329
-0.205,-1.557,0.919,10.559,6.165,-110.046
-0.155,-1.509,0.980,6.836,5.920,-95.459
-0.107,-1.451,1.009,3.540,7.874,-81.787
-0.057,-1.376,1.024,1.404,10.986,-69.214
-0.019,-1.285,1.012,0.488,14.648,-57.007
0.017,-1.167,0.993,0.183,18.616,-45.898
0.035,-1.061,0.955,0.244,21.545,-36.865
0.046,-0.977,0.915,0.183,23.315,-29.968
0.057,-0.892,0.899,-0.122,22.888,-23.560
0.078,-0.823,0.897,0.854,21.423,-19.775
0.106,-0.799,0.888,4.150,21.057,-18.005
0.129,-0.772,0.879,5.615,21.362,-15.259
0.152,-0.767,0.867,5.493,21.973,-12.085
0.155,-0.756,0.846,5.127,22.461,-9.338
0.161,-0.776,0.806,6.775,23.071,-6.836
0.164,-0.798,0.778,7.812,22.705,-4.211
0.153,-0.816,0.755,7.568,21.118,-0.305
0.146,-0.831,0.755,6.409,19.226,4.578
0.140,-0.844,0.755,5.615,17.151,10.193
0.122,-0.833,0.751,3.174,14.465,16.785
0.122,-0.823,0.744,0.488,11.292,23.804
0.115,-0.810,0.744,-3.479,7.507,30.457
0.112,-0.804,0.748,-6.653,3.235,36.438
0.109,-0.807,0.756,-8.301,-0.366,41.504
0.108,-0.810,0.777,-11.230,-3.113,47.180

-0.837,0.895,1.376,-122.498,-86.304,217.834
-0.755,1.001,1.473,-84.534,-74.219,194.641
-0.638,0.956,1.423,-34.729,-58.960,164.307
-0.579,0.864,1.305,0.549,-43.457,137.268
-0.650,0.788,1.148,16.357,-32.227,119.568
-0.613,0.782,1.152,13.062,-26.489,111.572
-0.610,0.861,1.222,-0.732,-27.283,106.201
-0.586,0.865,1.255,-7.812,-24.658,96.436
-0.532,0.828,1.305,-10.559,-21.240,82.214
-0.489,0.767,1.313,-10.376,-17.944,67.261
-0.430,0.689,1.297,-9.521,-12.268,54.138
-0.385,0.601,1.260,-7.812,-8.301,41.382
-0.341,0.505,1.217,-6.165,-4.333,30.212
-0.319,0.410,1.154,-4.700,-1.587,20.752
-0.310,0.312,1.091,-3.357,-0.305,12.390
-0.306,0.221,1.036,-0.793,-0.549,5.554
-0.301,0.143,1.011,2.136,-2.686,-0.549
-0.298,0.061,1.014,5.310,-5.798,-5.798
-0.271,0.001,1.038,7.202,-8.057,-9.766
-0.253,-0.039,1.085,6.287,-9.216,-12.268
-0.229,-0.080,1.135,5.310,-8.240,-15.320
-0.215,-0.097,1.160,3.174,-5.127,-17.273
-0.212,-0.092,1.157,-0.427,-0.854,-19.165
-0.212,-0.098,1.134,-3.906,4.089,-21.851
-0.207,-0.086,1.107,-8.606,8.057,-24.353
-0.203,-0.075,1.089,-11.841,11.536,-27.039
-0.190,-0.063,1.062,-14.587,14.587,-29.236
-0.192,-0.010,1.070,-19.104,16.968,-31.067
-0.180,0.022,1.067,-20.752,19.531,-33.081
-0.167,0.034,1.055,-19.043,22.583,-36.316
-0.189,0.067,1.049,-17.456,25.391,-39.368
-0.193,0.099,1.039,-13.367,27.649,-41.687
-0.200,0.104,1.022,-7.935,29.602,-45.044
-0.222,0.111,1.018,-4.761,31.738,-47.668
-0.248,0.135,1.016,-3.235,34.180,-49.988
-0.269,0.161,0.999,-2.014,36.926,-52.612
-0.296,0.192,0.967,-2.563,38.940,-55.664
-0.322,0.228,0.932,-4.028,39.612,-59.692
-0.346,0.273,0.902,-7.080,39.429,-65.125
-0.365,0.277,0.878,-9.766,38.635,-72.266
-0.375,0.260,0.867,-12.939,37.720,-79.956
-0.389,0.242,0.870,-16.479,36.865,-86.243
-0.385,0.232,0.872,-18.616,36.804,-90.942
-0.400,0.235,0.864,-17.761,37.598,-95.032
-0.411,0.243,0.849,-14.221,37.598,-99.426
-0.418,0.265,0.834,-8.667,36.621,-103.455
-0.425,0.286,0.817,-1.282,34.729,-109.375
-0.431,0.299,0.804,5.615,31.433,-115.723
-0.435,0.313,0.798,7.935,27.832,-121.521
-0.445,0.332,0.810,5.066,23.682,-126.831
-0.469,0.322,0.831,-0.916,19.348,-132.935
-0.499,0.305,0.882,-8.240,15.503,-138.916
-0.512,0.291,0.970,-15.869,11.719,-145.813
-0.533,0.263,1.038,-19.958,10.681,-153.259
-0.564,0.239,1.088,-20.142,11.047,-160.828
-0.562,0.244,1.133,-18.738,11.780,-167.908
-0.578,0.242,1.153,-13.916,13.428,-175.293
-0.605,0.233,1.182,-8.667,15.259,-182.251
-0.621,0.257,1.221,-6.531,16.541,-187.866
-0.651,0.293,1.261,-5.920,18.372,-193.359
-0.705,0.327,1.302,-7.812,20.813,-199.829
-0.742,0.341,1.355,-13.855,24.414,-208.435
-0.788,0.291,1.443,-24.292,30.212,-220.337
-0.839,0.145,1.505,-27.588,40.344,-233.704
-0.810,-0.059,1.588,-20.020,50.903,-247.620
-0.797,-0.251,1.612,1.526,63.110,-260.498
-0.758,-0.480,1.518,41.260,78.125,-267.517
-0.730,-0.618,1.396,77.087,93.567,-268.677
-0.740,-0.712,1.221,103.699,107.544,-268.066
-0.732,-0.798,1.014,120.239,117.920,-267.334
-0.689,-0.835,0.811,118.835,126.099,-266.418
-0.638,-0.951,0.603,108.032,129.883,-266.357
-0.536,-1.071,0.453,85.815,127.808,-266.174
-0.447,-1.241,0.311,59.631,124.146,-263.733
-0.361,-1.442,0.182,36.804,118.347,-259.216
-0.264,-1.624,0.089,23.254,110.779,-249.878
-0.159,-1.768,-0.009,18.127,97.961,-237.244
-0.057,-1.887,-0.067,12.817,84.167,-217.834
0.022,-1.925,-0.069,1.587,67.993,-189.758
0.092,-1.863,-0.004,-14.404,48.584,-155.823
0.124,-1.735,0.115,-32.654,30.090,-120.911
0.145,-1.496,0.285,-48.035,13.428,-88.318
0.141,-1.260,0.444,-53.711,0.549,-64.026
0.118,-1.105,0.579,-52.612,-7.324,-47.852
0.104,-0.923,0.724,-53.711,-13.184,-35.828
0.085,-0.815,0.848,-49.866,-14.832,-29.480
0.070,-0.743,0.938,-41.199,-13.794,-28.748
0.071,-0.718,0.967,-28.564,-9.949,-31.799
0.076,-0.727,0.953,-17.212,-5.249,-35.156
0.090,-0.753,0.920,-10.559,-1.953,-36.621
0.101,-0.802,0.889,-7.446,0.183,-35.400
0.114,-0.840,0.867,-5.493,1.099,-31.555
0.138,-0.872,0.841,-1.465,1.831,-26.550
0.154,-0.893,0.793,6.042,2.258,-20.630
0.169,-0.895,0.735,12.939,2.014,-14.038
0.172,-0.879,0.686,15.747,0.122,-7.507
0.169,-0.875,0.654,15.564,-2.869,-1.526
0.172,-0.864,0.655,11.780,-6.775,3.906
0.174,-0.845,0.670,5.920,-10.620,9.827
0.173,-0.830,0.694,0.671,-13.916,16.113
0.178,-0.804,0.730,-2.747,-17.273,21.606
0.178,-0.780,0.760,-5.127,-18.738,27.344
0.171,-0.753,0.785,-7.080,-19.165,33.081
0.154,-0.732,0.794,-7.446,-19.043,38.025
0.149,-0.719,0.799,-6.287,-18.860,42.114
0.140,-0.723,0.795,-5.798,-18.616,45.959
0.127,-0.747,0.777,-7.324,-18.494,48.950
0.111,-0.782,0.755,-10.132,-18.616,52.612
0.096,-0.808,0.739,-13.184,-19.165,57.068
0.078,-0.854,0.726,-15.198,-20.447,61.462
0.056,-0.882,0.739,-17.273,-23.193,68.481
0.041,-0.851,0.796,-19.104,-26.794,78.552
0.037,-0.787,0.860,-17.639,-29.846,89.050
-0.008,-0.718,0.951,-14.648,-30.823,96.680
-0.003,-0.707,0.993,-6.775,-29.968,101.257
-0.041,-0.710,1.040,0.793,-28.137,103.516
-0.035,-0.738,1.068,9.521,-24.292,105.713
-0.022,-0.761,1.068,19.531,-19.104,107.483
-0.021,-0.766,1.048,24.231,-13.733,111.206

-1.043,-0.564,1.041,-45.654,-149.109,282.837
-1.057,-0.363,1.273,-50.171,-143.799,289.673
-1.074,-0.170,1.346,-39.673,-128.601,286.438
-1.016,-0.025,1.323,-21.667,-110.901,276.367
-1.015,0.110,1.226,-12.512,-96.130,266.479
-1.048,0.227,1.123,-14.771,-84.778,255.005
-1.098,0.323,1.082,-20.935,-81.116,245.361
-1.133,0.518,1.162,-35.522,-80.872,246.216
-1.115,0.807,1.317,-45.288,-83.130,247.192
-1.035,1.067,1.458,-38.574,-81.299,236.572
-0.958,1.221,1.503,-21.545,-72.327,215.942
-0.856,1.272,1.506,-7.019,-63.232,186.768
-0.757,1.214,1.447,1.099,-53.589,156.860
-0.703,1.125,1.375,0.427,-43.274,131.165
-0.631,0.980,1.294,-2.625,-31.860,109.497
-0.583,0.840,1.187,-4.700,-22.705,90.637
-0.566,0.737,1.078,-9.277,-17.029,78.979
-0.549,0.660,1.004,-12.817,-15.442,68.115
-0.523,0.599,0.994,-14.404,-19.287,58.899
-0.503,0.588,1.034,-17.517,-24.841,52.246
-0.450,0.584,1.103,-18.066,-28.381,43.823
-0.425,0.552,1.150,-15.503,-29.663,33.203
-0.384,0.524,1.185,-13.611,-27.649,22.156
-0.362,0.491,1.199,-14.343,-23.926,11.353
-0.335,0.462,1.218,-17.578,-18.433,0.610
-0.334,0.424,1.201,-22.034,-12.146,-9.949
-0.334,0.357,1.187,-25.146,-5.676,-20.691
-0.347,0.294,1.168,-26.428,-1.709,-30.457
-0.350,0.254,1.160,-26.733,2.563,-36.560
-0.347,0.231,1.158,-24.414,6.042,-42.114
-0.353,0.198,1.137,-17.273,9.766,-47.241
-0.342,0.177,1.103,-9.155,12.939,-51.758
-0.322,0.185,1.084,-4.089,15.320,-54.932
-0.313,0.196,1.061,0.183,18.127,-58.472
-0.326,0.195,1.019,5.310,21.118,-62.317
-0.322,0.215,0.990,7.690,23.499,-66.589
-0.335,0.242,0.957,6.470,24.536,-71.106
-0.351,0.256,0.944,3.052,26.489,-75.806
-0.366,0.263,0.936,-0.122,26.855,-81.787
-0.377,0.270,0.926,-2.380,28.015,-87.891
-0.381,0.258,0.909,-2.991,29.297,-93.689
-0.379,0.248,0.895,-4.333,29.846,-99.915
-0.365,0.239,0.880,-4.456,29.480,-105.408
-0.358,0.225,0.866,-3.235,29.114,-110.596
-0.368,0.211,0.843,-2.258,27.893,-115.662
-0.372,0.201,0.829,-3.052,25.940,-119.812
-0.386,0.203,0.836,-5.432,22.278,-123.413
-0.398,0.210,0.855,-6.836,18.127,-126.770
-0.405,0.212,0.892,-7.263,13.916,-130.188
-0.401,0.195,0.948,-4.822,11.108,-135.254
-0.399,0.164,0.987,1.038,9.338,-141.052
-0.400,0.132,1.019,7.080,9.949,-145.752
-0.409,0.106,1.039,11.353,11.658,-149.719
-0.421,0.093,1.037,13.428,13.733,-153.442
-0.435,0.075,1.017,12.695,15.442,-157.410
-0.440,0.060,1.008,6.348,15.869,-161.804
-0.436,0.042,1.020,-4.089,15.259,-165.588
-0.441,0.018,1.039,-14.954,14.587,-168.579
-0.454,-0.019,1.056,-22.827,14.160,-171.814
-0.459,-0.074,1.076,-25.085,13.977,-175.476
-0.457,-0.109,1.118,-24.353,13.916,-177.490
-0.461,-0.142,1.158,-20.996,15.320,-178.406
-0.473,-0.165,1.177,-14.771,18.616,-179.626
-0.483,-0.144,1.170,-10.376,22.278,-179.810
-0.493,-0.115,1.151,-6.470,24.292,-181.641
-0.501,-0.074,1.138,-5.920,25.085,-183.777
-0.525,-0.050,1.133,-10.193,24.780,-186.829
-0.529,-0.060,1.133,-16.724,23.926,-191.528
-0.522,-0.088,1.128,-25.024,22.827,-196.411
-0.541,-0.146,1.132,-34.058,22.217,-200.134
-0.519,-0.223,1.172,-39.001,21.301,-203.918
-0.489,-0.260,1.191,-40.527,22.644,-207.214
-0.481,-0.303,1.146,-35.828,26.367,-209.473
-0.482,-0.350,1.096,-28.687,30.334,-211.975
-0.471,-0.412,1.033,-20.874,32.837,-215.149
-0.477,-0.487,0.969,-15.320,35.095,-217.163
-0.457,-0.567,0.891,-14.893,35.400,-218.384
-0.453,-0.674,0.822,-16.235,33.020,-218.018
-0.401,-0.771,0.765,-17.029,27.710,-218.140
-0.344,-0.916,0.685,-13.672,21.912,-218.689
-0.307,-1.082,0.583,-9.033,15.808,-216.980
-0.217,-1.219,0.546,-6.165,8.484,-209.351
-0.178,-1.376,0.597,-4.456,0.183,-195.679
-0.075,-1.428,0.762,-5.310,-2.930,-176.514
-0.041,-1.385,0.858,-4.700,-1.038,-151.917
-0.010,-1.308,0.880,4.395,5.310,-131.775
0.013,-1.212,0.852,15.808,10.498,-115.417
0.047,-1.121,0.821,23.621,13.306,-101.929
0.074,-1.052,0.809,25.940,12.939,-91.309
0.094,-1.022,0.812,24.353,11.780,-81.360
0.106,-0.984,0.824,18.188,9.583,-70.557
0.114,-0.934,0.841,12.695,6.897,-60.303
0.109,-0.903,0.857,11.658,4.395,-52.673
0.110,-0.891,0.876,11.719,2.380,-45.837
0.103,-0.882,0.893,10.986,0.671,-39.673
0.105,-0.874,0.901,10.986,-0.549,-33.875
0.114,-0.868,0.922,10.986,-1.221,-28.198
0.119,-0.861,0.948,7.385,-1.160,-21.545
0.124,-0.855,0.964,3.296,0.244,-14.954
0.113,-0.865,0.939,3.113,3.296,-8.667
0.102,-0.855,0.903,3.052,5.981,-2.686
0.083,-0.859,0.855,4.028,6.958,2.502
0.069,-0.868,0.831,4.822,5.920,8.789
0.065,-0.874,0.816,5.005,3.418,15.686
0.064,-0.879,0.806,5.920,0.610,23.132
0.066,-0.877,0.801,7.202,-1.709,31.494
0.062,-0.877,0.799,9.033,-4.089,39.063
0.058,-0.884,0.812,10.193,-6.714,47.241
0.059,-0.866,0.843,9.033,-9.521,56.091
0.039,-0.849,0.875,7.629,-10.498,65.674
0.019,-0.804,0.903,6.470,-11.475,74.829
-0.005,-0.766,0.932,3.906,-12.146,82.581
-0.015,-0.743,0.966,0.671,-12.024,89.050
-0.028,-0.729,0.984,-3.235,-11.108,94.360
-0.044,-0.743,0.977,-5.249,-9.277,98.572
-0.065,-0.776,0.944,-5.859,-7.080,102.234
-0.071,-0.812,0.909,-5.371,-5.188,106.262
-0.085,-0.850,0.868,-3.052,-4.272,112.183
-0.113,-0.862,0.867,-0.610,-5.554,119.019

-0.673,0.717,1.337,-7.324,-46.997,236.572
-0.563,0.657,1.303,28.870,-50.781,201.172
-0.565,0.572,1.180,51.636,-42.969,181.396
-0.687,0.664,1.055,46.509,-38.269,185.913
-0.626,0.836,1.109,26.306,-36.438,193.115
-0.673,1.028,1.219,13.611,-43.579,183.411
-0.608,1.144,1.384,6.897,-46.448,168.396
-0.529,1.130,1.535,2.197,-44.006,149.231
-0.432,1.110,1.618,1.648,-39.856,117.798
-0.337,1.072,1.565,7.080,-33.264,85.876
-0.242,0.937,1.438,17.578,-19.409,63.232
-0.254,0.776,1.221,25.635,-6.287,45.715
-0.231,0.647,1.067,25.757,-0.183,35.339
-0.254,0.526,0.923,21.606,1.587,26.367
-0.256,0.381,0.794,21.729,-2.197,15.259
-0.246,0.238,0.725,18.066,-6.653,9.766
-0.208,0.147,0.756,9.888,-12.817,9.949
-0.185,0.087,0.768,6.226,-23.376,11.414
-0.188,0.064,0.817,7.080,-31.006,11.169
-0.188,0.038,0.862,13.550,-35.400,8.972
-0.148,0.001,0.865,24.597,-36.377,9.460
-0.130,-0.022,0.891,32.288,-35.034,10.986
-0.123,-0.076,0.921,33.936,-33.630,9.949
-0.095,-0.083,0.931,31.555,-35.583,8.484
-0.103,-0.099,0.927,26.794,-36.194,4.456
-0.113,-0.142,0.927,21.545,-35.828,0.244
-0.061,-0.210,0.963,14.893,-34.607,-8.240
-0.049,-0.259,1.026,2.258,-29.297,-13.611
-0.055,-0.321,1.097,-10.620,-21.667,-15.808
-0.056,-0.359,1.154,-19.226,-10.376,-17.639
-0.023,-0.354,1.167,-23.804,-0.671,-17.090
0.001,-0.287,1.137,-25.635,6.348,-13.306
0.005,-0.205,1.099,-25.146,13.550,-10.193
-0.031,-0.172,1.037,-20.386,20.691,-10.742
-0.018,-0.131,0.953,-13.306,23.376,-15.076
-0.185,-0.096,0.815,3.601,18.066,-19.714
-0.094,-0.200,0.782,53.162,-0.427,-23.621
0.079,-0.277,0.875,59.509,3.174,-49.194
0.099,-0.239,0.922,30.151,7.996,-45.227
0.083,-0.206,0.887,-5.310,3.357,-24.963
0.029,-0.182,0.890,-28.809,-3.540,-17.090
0.013,-0.165,0.926,-36.316,-3.235,-21.729
0.046,-0.180,0.978,-35.400,0.793,-22.400
0.064,-0.162,1.004,-35.156,3.723,-19.470
0.074,-0.102,1.039,-39.551,5.249,-14.221
0.028,-0.064,1.033,-44.434,8.118,-8.423
0.010,-0.031,1.003,-45.105,13.611,-6.470
0.006,-0.011,0.937,-44.128,17.151,-6.042
-0.045,-0.112,0.891,-47.180,15.320,-7.629
-0.061,-0.192,0.850,-48.706,7.507,-4.517
-0.057,-0.206,0.796,-51.575,-2.747,2.625
-0.036,-0.195,0.831,-58.777,-9.277,3.296
-0.022,-0.216,0.886,-51.636,-7.935,1.953
-0.001,-0.225,0.960,-37.048,-2.747,2.991
0.064,-0.186,1.026,-30.762,0.000,9.766
0.079,-0.099,1.093,-39.063,-2.991,18.677
0.039,-0.021,1.130,-48.279,-4.822,27.710
0.035,0.007,1.108,-44.800,-2.197,26.428
0.092,-0.064,1.140,-37.903,2.197,15.747
-0.043,-0.076,1.070,-28.259,-13.733,-8.057
-0.025,-0.131,1.030,-5.554,-14.404,-18.677
0.015,-0.142,0.952,16.724,-6.165,-26.123
0.026,-0.166,0.919,32.410,1.892,-28.992
0.010,-0.147,0.927,17.822,-10.986,-28.381
0.008,-0.084,0.951,-12.390,-31.250,-28.625
-0.009,-0.061,0.984,-23.926,-32.898,-23.987
-0.032,-0.109,0.993,-17.151,-26.978,-19.226
-0.045,-0.179,1.013,-7.935,-23.315,-15.137
-0.027,-0.178,1.054,-4.639,-19.958,-12.451
-0.014,-0.141,1.058,4.761,-11.230,-8.545
-0.001,-0.109,1.040,23.926,0.366,-4.150
0.000,-0.083,0.996,36.865,5.615,-4.700
-0.024,-0.150,0.956,34.424,3.357,-9.399
-0.015,-0.131,0.957,11.169,-3.845,-12.512
-0.008,-0.137,0.938,-7.751,-6.653,-10.315
-0.034,-0.203,0.913,-14.221,-7.141,-6.226
-0.033,-0.215,0.918,-18.433,-11.292,-3.113
-0.031,-0.192,0.984,-22.034,-15.015,2.197
-0.015,-0.185,1.067,-22.339,-15.015,6.653
0.001,-0.128,1.129,-23.499,-8.972,11.230
-0.010,-0.032,1.117,-18.066,-0.732,13.489
-0.017,-0.031,1.015,-2.197,5.005,9.216
-0.040,-0.061,0.970,3.845,7.080,5.981
-0.022,-0.039,0.943,-0.061,6.958,5.676
-0.032,-0.081,0.910,-2.441,6.287,4.700
-0.034,-0.102,0.895,-10.803,2.014,3.357
-0.015,-0.127,0.896,-25.391,-2.380,4.700
-0.033,-0.203,0.933,-36.072,-8.301,8.545
-0.030,-0.029,1.008,-53.284,-11.597,14.160
-0.014,-0.009,0.986,-58.167,-10.132,10.803
-0.032,0.002,0.984,-50.354,-7.324,6.470
-0.035,0.013,0.982,-44.617,-6.958,3.784
-0.041,0.030,0.968,-41.321,-7.446,1.343
-0.041,0.064,1.015,-39.063,-8.484,-2.197
-0.032,0.029,1.012,-30.823,-6.409,-6.470
-0.042,-0.030,1.071,-17.639,-1.953,-9.216
-0.055,-0.068,0.976,-2.563,4.700,-7.202
-0.044,-0.009,0.966,2.075,3.906,-6.409
-0.041,-0.004,0.967,4.944,3.235,-5.005
-0.036,-0.006,0.960,6.470,4.456,-5.066
-0.035,-0.002,0.949,5.981,6.897,-6.165
-0.058,-0.003,0.964,5.310,9.766,-6.897
-0.045,0.031,0.954,4.639,11.841,-6.531
-0.043,0.023,0.972,4.761,14.954,-3.418
-0.044,0.028,0.970,4.456,14.648,-1.526
-0.048,0.016,0.969,4.395,14.404,0.488
-0.039,-0.001,0.978,6.042,13.245,1.404
-0.046,0.016,0.972,7.080,11.108,2.319
-0.040,-0.014,0.977,6.714,9.949,3.723
-0.041,-0.015,0.974,6.836,8.301,5.127
-0.041,0.001,0.972,8.118,5.798,6.836
-0.052,-0.018,0.968,8.423,5.005,7.568
-0.029,0.009,0.961,8.362,4.150,9.155
-0.040,-0.012,0.968,8.301,4.639,9.033
-0.008,-0.000,0.963,8.301,4.578,8.911
-0.019,-0.002,0.957,6.470,6.897,7.202
-0.036,-0.022,0.971,6.165,8.972,5.981
-0.025,-0.012,0.972,8.667,6.958,7.568
-0.048,-0.032,0.967,11.047,4.089,7.080


